RentalID,VehicleID,LocationID,ReturnLocationID,StartDate,EndDate,ActualReturnDate,RentalDays,DailyRate,TotalAmount,Status,BookingDate,CustomerType,PaymentStatus,DiscountAmount,TaxAmount,InsuranceAmount,ExtraFees,CreatedDate,ModifiedDate
8275,25,1,1,2024-02-20,2024-02-22,NULL,3,1424.25,4272.75,Completed,2024-02-19 00:00:00.0000000,Individual,Paid,0.00,1424.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8276,21,5,15,2020-07-12,2020-07-14,NULL,3,1847.52,5542.55,Completed,2020-06-16 00:00:00.0000000,Individual,Paid,0.00,1124.25,584.61,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8277,4,5,32,2022-05-23,2022-05-25,NULL,3,348.51,1045.52,Completed,2022-04-11 00:00:00.0000000,Corporate,Paid,19.14,239.25,95.70,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8278,35,6,6,2023-04-25,2023-04-26,NULL,2,1116.27,2232.54,Completed,2023-04-01 00:00:00.0000000,Individual,Paid,0.00,599.50,263.78,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8279,23,2,2,2024-09-11,2024-09-12,NULL,2,1858.80,3717.60,Completed,2024-08-11 00:00:00.0000000,Corporate,Paid,61.96,774.50,0.00,64.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8280,30,2,2,2023-07-26,2023-07-26,NULL,1,893.81,893.81,Completed,2023-07-25 00:00:00.0000000,Individual,Paid,0.00,157.25,0.00,86.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8281,3,4,4,2021-11-01,2021-11-01,NULL,1,208.08,208.08,No Show,2021-10-31 00:00:00.0000000,Individual,Paid,0.00,72.25,0.00,243.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8282,49,4,6,2021-09-28,2021-10-01,NULL,4,571.32,2285.28,Completed,2021-09-25 00:00:00.0000000,Corporate,Paid,0.00,529.00,317.40,223.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8283,12,5,76,2022-11-03,2022-11-05,NULL,3,470.44,1411.32,Completed,2022-10-27 00:00:00.0000000,Corporate,Paid,0.00,464.25,0.00,235.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8284,27,2,2,2025-06-16,2025-06-22,NULL,7,397.95,2785.67,Completed,2025-06-08 00:00:00.0000000,Individual,Paid,0.00,505.75,384.37,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8285,44,6,6,2023-11-04,2023-11-08,NULL,5,940.02,4700.08,Completed,2023-10-13 00:00:00.0000000,Corporate,Paid,0.00,1498.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8286,30,3,3,2024-12-08,2024-12-09,NULL,2,566.10,1132.20,Completed,2024-11-15 00:00:00.0000000,Government,Paid,0.00,314.50,201.28,65.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8287,43,4,4,2023-10-08,2023-10-09,NULL,2,1273.02,2546.04,Completed,2023-09-27 00:00:00.0000000,Corporate,Paid,363.72,649.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8288,9,5,35,2022-01-25,2022-01-27,NULL,3,318.54,955.61,Completed,2022-01-19 00:00:00.0000000,Government,Refunded,0.00,359.25,0.00,217.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8289,23,4,4,2023-06-15,2023-06-16,NULL,2,2049.33,4098.65,Completed,2023-06-12 00:00:00.0000000,Corporate,Paid,0.00,774.50,0.00,53.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8290,15,2,2,2023-04-02,2023-04-02,NULL,1,650.77,650.77,Completed,2023-03-30 00:00:00.0000000,Individual,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8291,20,3,3,2023-10-31,2023-11-01,NULL,2,1077.02,2154.04,Cancelled,2023-10-28 00:00:00.0000000,Individual,Paid,0.00,549.50,417.62,181.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8292,4,1,1,2024-05-20,2024-05-21,NULL,2,366.85,733.70,Completed,2024-04-20 00:00:00.0000000,Corporate,Paid,12.76,159.50,108.46,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8293,7,1,1,2021-07-20,2021-07-22,NULL,3,599.00,1796.99,Completed,2021-07-19 00:00:00.0000000,Individual,Paid,41.31,344.25,261.63,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8294,22,4,73,2022-05-16,2022-05-20,NULL,5,1746.91,8734.54,Cancelled,2022-04-28 00:00:00.0000000,Government,Paid,0.00,1998.75,1199.25,181.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8295,31,50,50,2025-07-28,2025-07-31,NULL,4,1181.72,4726.88,Completed,2025-07-06 00:00:00.0000000,Individual,Paid,0.00,799.00,511.36,75.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8296,36,4,4,2024-01-26,2024-01-26,NULL,1,489.30,489.30,Completed,2023-12-18 00:00:00.0000000,Government,Refunded,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8297,2,2,2,2021-08-08,2021-08-10,NULL,3,376.74,1130.22,Completed,2021-08-04 00:00:00.0000000,Individual,Paid,0.00,224.25,161.46,76.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8298,8,4,4,2022-08-18,2022-08-19,NULL,2,597.17,1194.34,Completed,2022-07-31 00:00:00.0000000,Corporate,Paid,125.72,224.50,0.00,232.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8299,18,3,3,2025-04-28,2025-04-30,NULL,3,919.58,2758.74,Completed,2025-04-06 00:00:00.0000000,Individual,Paid,28.47,711.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8300,43,2,2,2022-09-25,2022-09-26,NULL,2,1480.86,2961.72,Completed,2022-09-22 00:00:00.0000000,Corporate,Paid,0.00,649.50,467.64,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8301,17,2,2,2023-12-06,2023-12-08,NULL,3,810.56,2431.67,Completed,2023-11-19 00:00:00.0000000,Corporate,Paid,0.00,689.25,303.27,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8302,23,2,16,2024-10-20,2024-10-21,NULL,2,1549.00,3098.00,Completed,2024-10-13 00:00:00.0000000,Corporate,Paid,0.00,774.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8303,6,4,4,2020-01-24,2020-01-26,NULL,3,237.41,712.22,Cancelled,2020-01-22 00:00:00.0000000,Individual,Paid,0.00,299.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8304,44,5,5,2024-08-25,2024-08-26,NULL,2,1678.60,3357.20,Completed,2024-08-18 00:00:00.0000000,Corporate,Paid,0.00,599.50,311.74,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8305,20,3,3,2023-07-25,2023-08-06,NULL,13,1561.68,20301.83,Cancelled,2023-07-20 00:00:00.0000000,Individual,Paid,0.00,3571.75,2714.53,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8306,24,5,5,2024-02-07,2024-02-07,NULL,1,1236.75,1236.75,Completed,2024-02-03 00:00:00.0000000,Corporate,Paid,0.00,412.25,0.00,239.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8307,10,2,40,2021-02-18,2021-02-19,NULL,2,289.58,579.15,Completed,2021-02-17 00:00:00.0000000,Individual,Paid,0.00,214.50,145.86,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8308,24,1,1,2022-02-17,2022-02-17,NULL,1,1174.91,1174.91,Cancelled,2022-02-05 00:00:00.0000000,Individual,Paid,0.00,412.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8309,33,3,3,2023-05-03,2023-05-05,NULL,3,990.63,2971.90,Completed,2023-04-20 00:00:00.0000000,Individual,Paid,0.00,659.25,342.81,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8310,23,4,4,2024-03-15,2024-03-16,NULL,2,1316.65,2633.30,Completed,2024-02-06 00:00:00.0000000,Corporate,Paid,0.00,774.50,495.68,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8311,15,3,3,2020-12-31,2021-01-01,NULL,2,534.74,1069.47,Completed,2020-12-14 00:00:00.0000000,Individual,Paid,0.00,349.50,181.74,63.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8312,31,6,6,2023-03-28,2023-04-02,NULL,6,665.57,3993.40,Completed,2023-03-18 00:00:00.0000000,Individual,Paid,0.00,1198.50,0.00,218.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8313,46,2,2,2020-07-20,2020-07-20,NULL,1,356.19,356.19,Completed,2020-07-13 00:00:00.0000000,Individual,Paid,0.00,72.25,0.00,71.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8314,36,1,1,2020-11-30,2020-12-02,NULL,3,475.32,1425.96,Completed,2020-11-23 00:00:00.0000000,Insurance,Paid,0.00,524.25,230.67,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8315,14,3,3,2020-05-19,2020-05-19,NULL,1,663.72,663.72,Completed,2020-05-04 00:00:00.0000000,Individual,Paid,0.00,169.75,122.22,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8316,33,3,47,2022-02-05,2022-02-07,NULL,3,626.29,1878.86,Completed,2022-02-02 00:00:00.0000000,Corporate,Paid,0.00,659.25,369.18,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8317,30,3,3,2024-01-09,2024-01-10,NULL,2,440.30,880.60,Completed,2024-01-03 00:00:00.0000000,Corporate,Paid,100.64,314.50,176.12,94.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8318,26,3,3,2020-02-10,2020-02-10,NULL,1,209.74,209.74,Completed,2020-02-08 00:00:00.0000000,Corporate,Paid,0.00,82.25,0.00,205.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8319,43,3,3,2025-06-03,2025-06-03,NULL,1,1788.72,1788.72,Completed,2025-04-27 00:00:00.0000000,Individual,Paid,0.00,324.75,220.83,197.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8320,32,1,1,2024-10-15,2024-10-16,NULL,2,849.00,1698.00,Cancelled,2024-09-26 00:00:00.0000000,Individual,Paid,0.00,424.50,305.64,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8321,37,5,70,2023-01-16,2023-01-16,NULL,1,616.71,616.71,Cancelled,2022-12-29 00:00:00.0000000,Corporate,Paid,80.91,224.75,125.86,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8322,3,5,5,2020-06-06,2020-06-06,NULL,1,331.63,331.63,Completed,2020-05-23 00:00:00.0000000,Government,Paid,0.00,72.25,40.46,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8323,1,5,5,2020-06-19,2020-06-20,NULL,2,343.10,686.21,Completed,2020-06-02 00:00:00.0000000,Individual,Refunded,0.00,149.50,83.72,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8324,49,3,3,2023-06-27,2023-06-29,NULL,3,699.87,2099.60,Completed,2023-05-16 00:00:00.0000000,Individual,Paid,31.74,396.75,222.18,123.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8325,23,1,8,2022-05-29,2022-05-29,NULL,1,1692.28,1692.28,Completed,2022-05-27 00:00:00.0000000,Government,Paid,0.00,387.25,170.39,121.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8326,34,2,2,2023-10-24,2023-10-26,NULL,3,812.42,2437.26,Completed,2023-10-18 00:00:00.0000000,Individual,Paid,0.00,621.75,397.92,161.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8327,11,1,1,2021-01-03,2021-01-04,NULL,2,377.37,754.74,Cancelled,2020-12-15 00:00:00.0000000,Individual,Paid,0.00,299.50,179.70,203.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8328,13,4,4,2023-11-02,2023-11-03,NULL,2,508.82,1017.63,Completed,2023-10-09 00:00:00.0000000,Individual,Paid,0.00,324.50,246.62,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8329,35,7,7,2022-03-21,2022-03-22,NULL,2,968.19,1936.39,Completed,2022-03-18 00:00:00.0000000,Individual,Paid,23.98,599.50,287.76,138.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8330,6,1,1,2021-05-09,2021-05-10,NULL,2,412.97,825.93,Completed,2021-04-25 00:00:00.0000000,Corporate,Paid,39.90,199.50,103.74,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8331,31,2,2,2022-05-01,2022-05-01,NULL,1,872.91,872.91,Completed,2022-04-19 00:00:00.0000000,Individual,Paid,0.00,199.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8332,33,3,3,2025-01-06,2025-01-06,NULL,1,627.61,627.61,Completed,2024-12-25 00:00:00.0000000,Corporate,Paid,79.11,219.75,105.48,124.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8333,18,6,6,2020-11-22,2020-11-22,NULL,1,645.32,645.32,Completed,2020-11-18 00:00:00.0000000,Individual,Paid,18.98,237.25,132.86,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8334,32,6,6,2021-12-21,2021-12-25,NULL,5,687.69,3438.45,Completed,2021-12-18 00:00:00.0000000,Corporate,Paid,0.00,1061.25,0.00,73.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8335,41,1,1,2020-05-04,2020-05-07,NULL,4,1367.52,5470.09,Completed,2020-04-13 00:00:00.0000000,Corporate,Refunded,0.00,1399.00,951.32,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8336,48,3,3,2023-09-10,2023-09-12,NULL,3,575.06,1725.19,Cancelled,2023-09-07 00:00:00.0000000,Corporate,Paid,0.00,366.75,278.73,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8337,29,3,3,2022-11-15,2022-11-16,NULL,2,280.44,560.88,Cancelled,2022-11-10 00:00:00.0000000,Individual,Paid,0.00,184.50,140.22,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8338,41,7,7,2022-07-31,2022-08-01,NULL,2,1927.12,3854.25,Completed,2022-07-28 00:00:00.0000000,Corporate,Paid,0.00,699.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8339,18,3,3,2024-11-29,2024-11-30,NULL,2,759.20,1518.40,Cancelled,2024-11-03 00:00:00.0000000,Corporate,Paid,170.82,474.50,189.80,173.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8340,36,3,3,2024-04-16,2024-04-16,NULL,1,664.05,664.05,Completed,2024-04-06 00:00:00.0000000,Corporate,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8341,14,1,1,2024-04-27,2024-04-28,NULL,2,645.05,1290.10,Completed,2024-04-25 00:00:00.0000000,Corporate,Paid,0.00,339.50,203.70,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8342,7,3,3,2022-11-12,2022-11-25,NULL,14,348.84,4883.76,Completed,2022-10-13 00:00:00.0000000,Individual,Paid,0.00,1606.50,835.38,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8343,10,3,3,2025-02-23,2025-03-01,NULL,7,328.19,2297.30,Completed,2025-02-22 00:00:00.0000000,Individual,Paid,0.00,750.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8344,8,71,71,2022-07-26,2022-07-26,NULL,1,618.50,618.50,Completed,2022-07-20 00:00:00.0000000,Government,Paid,8.98,112.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8345,31,2,2,2021-01-29,2021-01-31,NULL,3,503.37,1510.11,Completed,2021-01-27 00:00:00.0000000,Individual,Paid,0.00,599.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8346,9,3,3,2025-02-07,2025-02-08,NULL,2,366.44,732.87,Completed,2025-01-18 00:00:00.0000000,Corporate,Paid,0.00,239.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8347,29,3,3,2023-05-13,2023-05-13,NULL,1,415.86,415.86,Completed,2023-05-08 00:00:00.0000000,Corporate,Paid,0.00,92.25,40.59,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8348,26,3,42,2023-08-29,2023-08-31,NULL,3,451.39,1354.16,Completed,2023-08-21 00:00:00.0000000,Government,Paid,0.00,246.75,0.00,201.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8349,37,39,39,2025-02-28,2025-03-02,NULL,3,687.74,2063.21,Completed,2025-02-25 00:00:00.0000000,Individual,Paid,0.00,674.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8350,42,6,6,2024-09-14,2024-09-14,NULL,1,2038.80,2038.80,Completed,2024-08-16 00:00:00.0000000,Corporate,Paid,0.00,424.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8351,1,2,2,2023-09-01,2023-09-02,NULL,2,351.62,703.25,Completed,2023-08-31 00:00:00.0000000,Corporate,Paid,59.80,149.50,101.66,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8352,8,5,5,2022-01-30,2022-01-30,NULL,1,298.59,298.59,Completed,2022-01-15 00:00:00.0000000,Corporate,Paid,53.88,112.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8353,25,3,3,2024-07-29,2024-07-30,NULL,2,2753.55,5507.10,Completed,2024-06-27 00:00:00.0000000,Individual,Paid,0.00,949.50,569.70,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8354,3,3,3,2021-11-07,2021-11-07,NULL,1,208.08,208.08,Completed,2021-10-19 00:00:00.0000000,Corporate,Paid,0.00,72.25,31.79,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8355,15,4,4,2022-05-30,2022-05-30,NULL,1,763.66,763.66,Completed,2022-05-27 00:00:00.0000000,Individual,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8356,46,4,4,2024-12-06,2024-12-07,NULL,2,260.10,520.20,Completed,2024-11-29 00:00:00.0000000,Corporate,Paid,0.00,144.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8357,39,5,5,2023-11-15,2023-11-16,NULL,2,720.50,1440.99,Completed,2023-11-13 00:00:00.0000000,Individual,Paid,18.38,459.50,312.46,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8358,18,1,1,2022-01-21,2022-01-22,NULL,2,631.09,1262.17,Completed,2022-01-04 00:00:00.0000000,Individual,Paid,0.00,474.50,189.80,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8359,31,1,1,2023-08-14,2023-08-15,NULL,2,1096.23,2192.46,Completed,2023-08-05 00:00:00.0000000,Corporate,Paid,0.00,399.50,239.70,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8360,40,4,4,2023-10-20,2023-10-20,NULL,1,773.22,773.22,Completed,2023-10-19 00:00:00.0000000,Corporate,Paid,0.00,197.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8361,12,1,1,2021-03-27,2021-03-28,NULL,2,473.54,947.07,Completed,2021-03-26 00:00:00.0000000,Individual,Paid,0.00,309.50,198.08,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8362,49,3,3,2023-04-28,2023-04-28,NULL,1,492.50,492.50,Cancelled,2023-04-27 00:00:00.0000000,Individual,Paid,0.00,132.25,63.48,180.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8363,42,4,4,2021-06-09,2021-06-09,NULL,1,2064.29,2064.29,Completed,2021-06-05 00:00:00.0000000,Corporate,Paid,0.00,424.75,237.86,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8364,39,3,3,2022-10-26,2022-10-27,NULL,2,873.05,1746.10,Cancelled,2022-10-11 00:00:00.0000000,Corporate,Paid,0.00,459.50,220.56,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8365,7,7,7,2024-01-12,2024-01-13,NULL,2,321.30,642.60,Completed,2024-01-09 00:00:00.0000000,Individual,Paid,0.00,229.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8366,40,5,5,2021-06-02,2021-06-07,NULL,6,958.64,5751.81,Completed,2021-04-17 00:00:00.0000000,Individual,Paid,0.00,1183.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8367,44,3,3,2022-07-08,2022-07-12,NULL,5,1651.62,8258.11,Completed,2022-06-30 00:00:00.0000000,Individual,Paid,0.00,1498.75,659.45,202.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8368,29,2,2,2024-01-27,2024-01-27,NULL,1,258.30,258.30,Completed,2024-01-13 00:00:00.0000000,Individual,Paid,0.00,92.25,44.28,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8369,36,1,1,2024-01-08,2024-01-08,NULL,1,489.30,489.30,Completed,2023-12-21 00:00:00.0000000,Individual,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8370,22,5,5,2023-08-02,2023-08-03,NULL,2,2193.83,4387.66,Completed,2023-07-18 00:00:00.0000000,Corporate,Paid,0.00,799.50,575.64,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8371,33,3,3,2022-08-10,2022-08-11,NULL,2,1169.07,2338.14,Completed,2022-07-17 00:00:00.0000000,Individual,Paid,0.00,439.50,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8372,39,3,3,2020-02-13,2020-02-14,NULL,2,585.86,1171.73,Cancelled,2020-01-29 00:00:00.0000000,Corporate,Paid,0.00,459.50,0.00,173.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8373,7,3,3,2022-10-11,2022-10-11,NULL,1,436.05,436.05,Completed,2022-10-04 00:00:00.0000000,Corporate,Paid,32.13,114.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8374,25,1,1,2023-10-23,2023-10-25,NULL,3,1861.02,5583.06,Completed,2023-10-21 00:00:00.0000000,Individual,Paid,0.00,1424.25,854.55,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8375,31,4,4,2021-10-18,2021-10-20,NULL,3,719.10,2157.30,Completed,2021-10-12 00:00:00.0000000,Corporate,Paid,119.85,599.25,431.46,69.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8376,37,2,2,2023-11-06,2023-11-07,NULL,2,704.82,1409.63,Cancelled,2023-10-21 00:00:00.0000000,Corporate,Paid,0.00,449.50,0.00,62.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8377,25,3,3,2021-10-06,2021-10-06,NULL,1,1709.10,1709.10,Completed,2021-08-28 00:00:00.0000000,Corporate,Paid,0.00,474.75,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8378,27,2,2,2020-06-21,2020-06-21,NULL,1,331.63,331.63,Completed,2020-06-04 00:00:00.0000000,Individual,Paid,0.00,72.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8379,9,6,6,2021-11-08,2021-11-10,NULL,3,344.88,1034.64,Completed,2021-11-01 00:00:00.0000000,Individual,Paid,0.00,359.25,258.66,69.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8380,5,3,3,2024-02-27,2024-02-27,NULL,1,224.25,224.25,Completed,2024-02-06 00:00:00.0000000,Corporate,Paid,38.87,74.75,56.81,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8381,18,2,2,2024-06-19,2024-06-20,NULL,2,1281.15,2562.30,Completed,2024-05-25 00:00:00.0000000,Corporate,Paid,94.90,474.50,227.76,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8382,44,3,3,2023-06-16,2023-06-18,NULL,3,1586.28,4758.83,Cancelled,2023-06-10 00:00:00.0000000,Corporate,Paid,179.85,899.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8383,27,3,3,2022-10-05,2022-10-05,NULL,1,274.55,274.55,Completed,2022-09-02 00:00:00.0000000,Individual,Paid,0.00,72.25,0.00,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8384,4,4,4,2022-01-09,2022-01-09,NULL,1,212.14,212.14,Completed,2021-12-25 00:00:00.0000000,Individual,Paid,0.00,79.75,60.61,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8385,28,2,2,2021-12-13,2021-12-13,NULL,1,315.09,315.09,Cancelled,2021-11-19 00:00:00.0000000,Government,Paid,0.00,97.25,58.35,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8386,41,3,3,2021-10-20,2021-10-20,NULL,1,1259.10,1259.10,Completed,2021-09-23 00:00:00.0000000,Corporate,Paid,0.00,349.75,209.85,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8387,42,2,2,2022-06-24,2022-06-25,NULL,2,2178.97,4357.94,Completed,2022-06-18 00:00:00.0000000,Individual,Paid,0.00,849.50,0.00,120.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8388,15,2,2,2023-10-08,2023-10-08,NULL,1,685.02,685.02,Cancelled,2023-09-27 00:00:00.0000000,Individual,Refunded,0.00,174.75,104.85,131.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8389,33,1,1,2022-06-21,2022-06-22,NULL,2,1127.32,2254.64,Completed,2022-05-16 00:00:00.0000000,Individual,Paid,17.58,439.50,175.80,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8390,42,2,54,2025-05-24,2025-05-24,NULL,1,1992.93,1992.93,Cancelled,2025-05-21 00:00:00.0000000,Government,Refunded,33.98,424.75,169.90,0.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
8391,7,4,4,2024-09-24,2024-09-26,NULL,3,550.80,1652.40,Completed,2024-09-11 00:00:00.0000000,Corporate,Paid,0.00,344.25,206.55,161.00,2026-02-18 20:51:58.7100000,2026-02-18 20:51:58.7100000
